"model","study_id","fitted","residual","standardized_residual","studentized_residual","cooks_distance","leverage","flag_abs_studentized_gt_3","flag_cooks_gt_4_over_n","flag_leverage_gt_2p_over_n"
"outcome_model_RQ2_H2","ALG26-174",71.9864976238818,5.51350237611817,0.590561337608651,0.589332505558474,0.00441769091756987,0.0595615106034947,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-175",66.0084990503437,0.99150094965626,0.10366008360739,0.1033329648149,2.8048904331877e-05,0.0128834222679889,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-177",76.6603520594778,4.33964794052219,0.459425146339373,0.458267823851454,0.00163622845766416,0.0373137742177142,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-178",84.2093218074999,14.2906781925001,1.50199684120661,1.50808007283143,0.0107512426939858,0.0232735995709625,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-179",71.739933758695,1.26006624130499,0.132607687970874,0.132192099164177,9.30864962723674e-05,0.0257854024858018,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-180",49.535647416988,-12.535647416988,-1.33533559299176,-1.33869996241632,0.0184289690388008,0.0491369467750676,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-181",71.060942260494,-3.56094226049396,-0.372025565511001,-0.371002442336752,0.00032119821623828,0.011470626446126,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-182",73.066545761479,19.933454238521,2.09459117939977,2.11770883722075,0.020496881452952,0.0228260689799675,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-183",57.0577161057369,-0.557716105736857,-0.0594566620715538,-0.0592676744187249,3.77137838333124e-05,0.0506406969695192,FALSE,FALSE,FALSE
"outcome_model_RQ2_H2","ALG26-184",45.3316523068912,10.1683476931088,1.09381735361683,1.09450667630912,0.0173402061206536,0.0675695590571635,FALSE,FALSE,TRUE
"outcome_model_RQ2_H2","ALG26-185",61.8311470822122,-0.831147082212156,-0.0873515750185357,-0.0870750568721776,3.61953867248378e-05,0.023168681563592,FALSE,FALSE,FALSE
